2024.12.22 03:49:26 INFO  Started: Metals version 1.4.2 in folders '/home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6' for client Visual Studio Code 1.95.3.[0m
2024.12.22 03:49:28 WARN  no build tool detected in workspace '/home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6'. The most common cause for this problem is that the editor was opened in the wrong working directory, for example if you use sbt then the workspace directory should contain build.sbt. [0m
2024.12.22 03:49:29 WARN  Build server is not auto-connectable.[0m
2024.12.22 03:56:04 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Top.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:56:04 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Top.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:56:05 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Top.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:56:07 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Top.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:56:09 INFO  time: code lens generation in 2.46s[0m
2024.12.22 03:56:09 INFO  time: code lens generation in 3.83s[0m
Dec 22, 2024 3:56:21 AM org.eclipse.lsp4j.jsonrpc.services.GenericEndpoint notify
INFO: Unsupported notification method: $/setTrace
2024.12.22 03:56:28 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:56:28 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:56:29 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:56:29 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:56:31 INFO  time: code lens generation in 1.17s[0m
2024.12.22 03:56:54 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:00 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:00 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:01 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:01 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:01 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:02 WARN  no build target for: /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt[0m
2024.12.22 03:57:02 INFO  Detected new build tool in /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6[0m
2024.12.22 03:57:02 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:41 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:42 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:42 WARN  Could not find semantic tokens for: file:///home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc[0m
2024.12.22 03:57:56 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:56 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:56 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:56 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:57 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:56 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:57 WARN  no build target for: /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc[0m
2024.12.22 03:57:57 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:57:58 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:05 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:20 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:20 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:21 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:22 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:22 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:27 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:27 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:27 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:28 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:29 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:29 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:30 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:30 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:30 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:31 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:31 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:31 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:31 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:32 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:31 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:31 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:32 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:32 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:33 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:32 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:33 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:32 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:32 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:33 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:33 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:34 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:34 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:34 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:34 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:58:35 WARN  no build target for: /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc[0m
2024.12.22 03:58:35 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 03:59:04 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Top.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:20 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:20 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:21 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:20 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:23 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sbt. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:23 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:23 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:23 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:23 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:48 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:48 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
Dec 22, 2024 4:00:49 AM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 142
2024.12.22 04:00:48 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:00:50 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/build.sc. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:09 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:09 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:10 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:10 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
Dec 22, 2024 4:01:11 AM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 145
2024.12.22 04:01:11 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:11 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:11 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:11 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:12 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:12 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:15 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:15 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:15 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:15 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:15 WARN  no build target for: /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala[0m
2024.12.22 04:01:16 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:21 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:21 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:21 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:22 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:22 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:22 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:23 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:26 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:26 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:27 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:27 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:27 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:27 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.22 04:01:28 INFO  no build target found for /home/syed-hassan-ul-haq/repos/chisel-rtl-comparison/chisel6/nucleusrv/src/main/scala/components/Core.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
